Participant,Dimension,Item,Reponse
69,Image Esperee ID Pro,IEIP3,3
69,Image Esperee ID Pro,IEIP4,2
69,Motivation,MOT1,3
69,Motivation,MOT2,5
69,Motivation,MOT3,4
69,Motivation,MOT4,2
69,Motivation,MOT5,3
69,Motivation,MOT6,5
69,Motivation,MOT7,4
69,Motivation,MOT8,4
69,Motivation,MOT9,3
69,Intention Adoption,INTU1,2
70,Leadership,LDS2,3
70,Leadership,LDS3,3
70,Leadership,LDS4,3
70,Leadership,LDS5,3
70,Leadership,LDS6,3
70,Normes Subjectives,NSUB1,4
70,Normes Subjectives,NSUB2,2
70,Normes Subjectives,NSUB3,2
70,Normes Subjectives,NSUB4,5
70,Normes Subjectives,NSUB5,4
70,Conditions Facilitantes,CF1,4
70,Conditions Facilitantes,CF2,2
70,Conditions Facilitantes,CF3,1
70,Conditions Facilitantes,CF4,5
70,Conditions Facilitantes,CF5,5
70,Conditions Facilitantes,CF6,4
70,Conditions Facilitantes,CF7,4
70,Conditions Facilitantes,CF8,4
70,Attente Face Effort,AFE1,3
70,Attente Face Effort,AFE2,3
70,Attente Face Effort,AFE4,4
70,Attente Face Effort,AFE5,4
70,Attente Face Performance,APF1,3
70,Attente Face Performance,APF2,3
70,Attente Face Performance,APF3,5
70,Attente Face Performance,APF4,5
70,Attente Face Performance,APF5,5
70,Attente Face Performance,APF6,4
70,Image Esperee ID Pro,IEIP1,4
70,Image Esperee ID Pro,IEIP2,5
70,Image Esperee ID Pro,IEIP3,4
70,Image Esperee ID Pro,IEIP4,3
70,Motivation,MOT1,3
70,Motivation,MOT2,4
70,Motivation,MOT3,5
70,Motivation,MOT4,3
70,Motivation,MOT5,4
70,Motivation,MOT6,5
70,Motivation,MOT7,5
70,Motivation,MOT8,5
70,Motivation,MOT9,4
70,Intention Adoption,INTU1,4
71,Leadership,LDS2,3
71,Leadership,LDS3,3
71,Leadership,LDS4,4
71,Leadership,LDS5,5
71,Leadership,LDS6,4
71,Normes Subjectives,NSUB1,4
71,Normes Subjectives,NSUB2,2
71,Normes Subjectives,NSUB3,2
71,Normes Subjectives,NSUB4,4
71,Normes Subjectives,NSUB5,5
71,Conditions Facilitantes,CF1,5
71,Conditions Facilitantes,CF2,3
71,Conditions Facilitantes,CF3,2
71,Conditions Facilitantes,CF4,5
71,Conditions Facilitantes,CF5,5
71,Conditions Facilitantes,CF6,5
71,Conditions Facilitantes,CF7,4
71,Conditions Facilitantes,CF8,4
71,Attente Face Effort,AFE1,5
71,Attente Face Effort,AFE2,5
71,Attente Face Effort,AFE4,5
71,Attente Face Effort,AFE5,4
71,Attente Face Performance,APF1,4
71,Attente Face Performance,APF2,5
71,Attente Face Performance,APF3,5
71,Attente Face Performance,APF4,5
71,Attente Face Performance,APF5,5
71,Attente Face Performance,APF6,3
71,Image Esperee ID Pro,IEIP1,5
71,Image Esperee ID Pro,IEIP2,5
71,Image Esperee ID Pro,IEIP3,5
71,Image Esperee ID Pro,IEIP4,2
71,Motivation,MOT1,3
71,Motivation,MOT2,4
71,Motivation,MOT3,4
71,Motivation,MOT4,4
71,Motivation,MOT5,4
71,Motivation,MOT6,4
71,Motivation,MOT7,5
71,Motivation,MOT8,4
71,Motivation,MOT9,4
71,Intention Adoption,INTU1,4
72,Leadership,LDS2,5
72,Leadership,LDS3,5
72,Leadership,LDS4,5
72,Leadership,LDS5,5
72,Leadership,LDS6,1
72,Normes Subjectives,NSUB1,5
72,Normes Subjectives,NSUB2,1
72,Normes Subjectives,NSUB3,1
72,Normes Subjectives,NSUB4,1
72,Normes Subjectives,NSUB5,1
72,Conditions Facilitantes,CF1,5
72,Conditions Facilitantes,CF2,1
72,Conditions Facilitantes,CF3,1
72,Conditions Facilitantes,CF4,5
72,Conditions Facilitantes,CF5,5
72,Conditions Facilitantes,CF6,3
72,Conditions Facilitantes,CF7,5
72,Conditions Facilitantes,CF8,1
72,Attente Face Effort,AFE1,1
72,Attente Face Effort,AFE2,1
72,Attente Face Effort,AFE4,5
72,Attente Face Effort,AFE5,5
72,Attente Face Performance,APF1,5
72,Attente Face Performance,APF2,1
72,Attente Face Performance,APF3,5
72,Attente Face Performance,APF4,5
72,Attente Face Performance,APF5,5
72,Attente Face Performance,APF6,5
72,Image Esperee ID Pro,IEIP1,5
72,Image Esperee ID Pro,IEIP2,5
72,Image Esperee ID Pro,IEIP3,5
72,Image Esperee ID Pro,IEIP4,1
72,Motivation,MOT1,5
72,Motivation,MOT2,5
72,Motivation,MOT3,5
72,Motivation,MOT4,5
72,Motivation,MOT5,5
72,Motivation,MOT6,5
72,Motivation,MOT7,5
72,Motivation,MOT8,5
72,Motivation,MOT9,5
72,Intention Adoption,INTU1,5
73,Leadership,LDS2,3
73,Leadership,LDS3,3
73,Leadership,LDS4,3
73,Leadership,LDS5,4
73,Leadership,LDS6,3
73,Normes Subjectives,NSUB1,3
73,Normes Subjectives,NSUB2,3
73,Normes Subjectives,NSUB3,2
73,Normes Subjectives,NSUB4,2
73,Normes Subjectives,NSUB5,5
73,Conditions Facilitantes,CF1,3
73,Conditions Facilitantes,CF2,4
73,Conditions Facilitantes,CF3,2
73,Conditions Facilitantes,CF4,5
73,Conditions Facilitantes,CF5,5
73,Conditions Facilitantes,CF6,3
73,Conditions Facilitantes,CF7,4
73,Conditions Facilitantes,CF8,4
73,Attente Face Effort,AFE1,3
73,Attente Face Effort,AFE2,3
73,Attente Face Effort,AFE4,5
73,Attente Face Effort,AFE5,3
73,Attente Face Performance,APF1,3
73,Attente Face Performance,APF2,3
73,Attente Face Performance,APF3,5
73,Attente Face Performance,APF4,5
73,Attente Face Performance,APF5,5
73,Attente Face Performance,APF6,3
73,Image Esperee ID Pro,IEIP1,3
73,Image Esperee ID Pro,IEIP2,5
73,Image Esperee ID Pro,IEIP3,5
73,Image Esperee ID Pro,IEIP4,2
73,Motivation,MOT1,4
73,Motivation,MOT2,4
73,Motivation,MOT3,5
73,Motivation,MOT4,3
73,Motivation,MOT5,4
73,Motivation,MOT6,5
73,Motivation,MOT7,5
73,Motivation,MOT8,5
73,Motivation,MOT9,5
73,Intention Adoption,INTU1,3
74,Leadership,LDS2,4
74,Leadership,LDS3,3
74,Leadership,LDS4,3
74,Leadership,LDS5,2
74,Leadership,LDS6,4
74,Normes Subjectives,NSUB1,3
74,Normes Subjectives,NSUB2,2
74,Normes Subjectives,NSUB3,3
74,Normes Subjectives,NSUB4,2
74,Normes Subjectives,NSUB5,3
74,Conditions Facilitantes,CF1,4
74,Conditions Facilitantes,CF2,2
74,Conditions Facilitantes,CF3,2
74,Conditions Facilitantes,CF4,4
74,Conditions Facilitantes,CF5,4
74,Conditions Facilitantes,CF6,4
74,Conditions Facilitantes,CF7,4
74,Conditions Facilitantes,CF8,3
74,Attente Face Effort,AFE1,3
74,Attente Face Effort,AFE2,3
74,Attente Face Effort,AFE4,3
74,Attente Face Effort,AFE5,4
74,Attente Face Performance,APF1,3
74,Attente Face Performance,APF2,4
74,Attente Face Performance,APF3,4
74,Attente Face Performance,APF4,5
74,Attente Face Performance,APF5,5
74,Attente Face Performance,APF6,4
74,Image Esperee ID Pro,IEIP1,4
74,Image Esperee ID Pro,IEIP2,4
74,Image Esperee ID Pro,IEIP3,3
74,Image Esperee ID Pro,IEIP4,3
74,Motivation,MOT1,3
74,Motivation,MOT2,4
74,Motivation,MOT3,4
74,Motivation,MOT4,3
74,Motivation,MOT5,4
74,Motivation,MOT6,5
74,Motivation,MOT7,4
74,Motivation,MOT8,4
74,Motivation,MOT9,4
74,Intention Adoption,INTU1,4
75,Leadership,LDS2,1
75,Leadership,LDS3,3
75,Leadership,LDS4,3
75,Leadership,LDS5,1
75,Leadership,LDS6,1
75,Normes Subjectives,NSUB1,3
75,Normes Subjectives,NSUB2,4
75,Normes Subjectives,NSUB3,4
75,Normes Subjectives,NSUB4,3
75,Normes Subjectives,NSUB5,4
75,Conditions Facilitantes,CF1,3
75,Conditions Facilitantes,CF2,3
75,Conditions Facilitantes,CF3,1
75,Conditions Facilitantes,CF4,4
75,Conditions Facilitantes,CF5,4
75,Conditions Facilitantes,CF6,3
75,Conditions Facilitantes,CF7,4
75,Conditions Facilitantes,CF8,1
75,Attente Face Effort,AFE1,4
75,Attente Face Effort,AFE2,3
75,Attente Face Effort,AFE4,3
75,Attente Face Effort,AFE5,2
75,Attente Face Performance,APF1,3
75,Attente Face Performance,APF2,2
75,Attente Face Performance,APF3,4
75,Attente Face Performance,APF4,4
75,Attente Face Performance,APF5,4
75,Attente Face Performance,APF6,2
75,Image Esperee ID Pro,IEIP1,5
75,Image Esperee ID Pro,IEIP2,4
75,Image Esperee ID Pro,IEIP3,3
75,Image Esperee ID Pro,IEIP4,4
75,Motivation,MOT1,3
75,Motivation,MOT2,4
75,Motivation,MOT3,4
75,Motivation,MOT4,3
75,Motivation,MOT5,3
75,Motivation,MOT6,3
75,Motivation,MOT7,4
75,Motivation,MOT8,4
75,Motivation,MOT9,3
75,Intention Adoption,INTU1,3
76,Leadership,LDS2,3
76,Leadership,LDS3,3
76,Leadership,LDS4,3
76,Leadership,LDS5,4
76,Leadership,LDS6,4
76,Normes Subjectives,NSUB1,4
76,Normes Subjectives,NSUB2,2
76,Normes Subjectives,NSUB3,2
76,Normes Subjectives,NSUB4,2
76,Normes Subjectives,NSUB5,5
76,Conditions Facilitantes,CF1,5
76,Conditions Facilitantes,CF2,3
76,Conditions Facilitantes,CF3,2
76,Conditions Facilitantes,CF4,5
76,Conditions Facilitantes,CF5,5
76,Conditions Facilitantes,CF6,4
76,Conditions Facilitantes,CF7,3
76,Conditions Facilitantes,CF8,4
76,Attente Face Effort,AFE1,3
76,Attente Face Effort,AFE2,2
76,Attente Face Effort,AFE4,5
76,Attente Face Effort,AFE5,3
76,Attente Face Performance,APF1,3
76,Attente Face Performance,APF2,3
76,Attente Face Performance,APF3,5
76,Attente Face Performance,APF4,5
76,Attente Face Performance,APF5,5
76,Attente Face Performance,APF6,4
76,Image Esperee ID Pro,IEIP1,4
76,Image Esperee ID Pro,IEIP2,5
76,Image Esperee ID Pro,IEIP3,5
76,Image Esperee ID Pro,IEIP4,3
76,Motivation,MOT1,3
76,Motivation,MOT2,4
76,Motivation,MOT3,5
76,Motivation,MOT4,2
76,Motivation,MOT5,5
76,Motivation,MOT6,5
76,Motivation,MOT7,5
76,Motivation,MOT8,5
76,Motivation,MOT9,3
76,Intention Adoption,INTU1,5
77,Leadership,LDS2,3
77,Leadership,LDS3,3
77,Leadership,LDS4,3
77,Leadership,LDS5,3
77,Leadership,LDS6,3
77,Normes Subjectives,NSUB1,3
77,Normes Subjectives,NSUB2,3
77,Normes Subjectives,NSUB3,1
77,Normes Subjectives,NSUB4,1
77,Normes Subjectives,NSUB5,4
77,Conditions Facilitantes,CF1,4
77,Conditions Facilitantes,CF2,3
77,Conditions Facilitantes,CF3,1
77,Conditions Facilitantes,CF4,4
77,Conditions Facilitantes,CF5,4
77,Conditions Facilitantes,CF6,3
77,Conditions Facilitantes,CF7,4
77,Conditions Facilitantes,CF8,4
77,Attente Face Effort,AFE1,3
77,Attente Face Effort,AFE2,2
77,Attente Face Effort,AFE4,4
77,Attente Face Effort,AFE5,3
77,Attente Face Performance,APF1,2
77,Attente Face Performance,APF2,2
77,Attente Face Performance,APF3,4
77,Attente Face Performance,APF4,4
77,Attente Face Performance,APF5,4
77,Attente Face Performance,APF6,3
77,Image Esperee ID Pro,IEIP1,4
77,Image Esperee ID Pro,IEIP2,3
77,Image Esperee ID Pro,IEIP3,4
77,Image Esperee ID Pro,IEIP4,3
77,Motivation,MOT1,3
77,Motivation,MOT2,4
77,Motivation,MOT3,4
77,Motivation,MOT4,3
77,Motivation,MOT5,3
77,Motivation,MOT6,4
77,Motivation,MOT7,4
77,Motivation,MOT8,4
77,Motivation,MOT9,4
77,Intention Adoption,INTU1,4
78,Leadership,LDS2,4
78,Leadership,LDS3,3
78,Leadership,LDS4,3
78,Leadership,LDS5,3
78,Leadership,LDS6,3
78,Normes Subjectives,NSUB1,3
78,Normes Subjectives,NSUB2,2
78,Normes Subjectives,NSUB3,2
78,Normes Subjectives,NSUB4,5
78,Normes Subjectives,NSUB5,4
78,Conditions Facilitantes,CF1,4
78,Conditions Facilitantes,CF2,3
78,Conditions Facilitantes,CF3,2
78,Conditions Facilitantes,CF4,5
78,Conditions Facilitantes,CF5,4
78,Conditions Facilitantes,CF6,4
78,Conditions Facilitantes,CF7,4
78,Conditions Facilitantes,CF8,3
78,Attente Face Effort,AFE1,4
78,Attente Face Effort,AFE2,3
78,Attente Face Effort,AFE4,4
78,Attente Face Effort,AFE5,4
78,Attente Face Performance,APF1,4
78,Attente Face Performance,APF2,4
78,Attente Face Performance,APF3,3
78,Attente Face Performance,APF4,4
78,Attente Face Performance,APF5,4
78,Attente Face Performance,APF6,4
78,Image Esperee ID Pro,IEIP1,4
78,Image Esperee ID Pro,IEIP2,4
78,Image Esperee ID Pro,IEIP3,3
78,Image Esperee ID Pro,IEIP4,3
78,Motivation,MOT1,3
78,Motivation,MOT2,4
78,Motivation,MOT3,4
78,Motivation,MOT4,3
78,Motivation,MOT5,3
78,Motivation,MOT6,5
78,Motivation,MOT7,4
78,Motivation,MOT8,4
78,Motivation,MOT9,4
78,Intention Adoption,INTU1,4
79,Leadership,LDS2,2
79,Leadership,LDS3,3
79,Leadership,LDS4,3
79,Leadership,LDS5,4
79,Leadership,LDS6,4
79,Normes Subjectives,NSUB1,4
79,Normes Subjectives,NSUB2,3
79,Normes Subjectives,NSUB3,2
79,Normes Subjectives,NSUB4,3
79,Normes Subjectives,NSUB5,3
79,Conditions Facilitantes,CF1,4
79,Conditions Facilitantes,CF2,4
79,Conditions Facilitantes,CF3,1
79,Conditions Facilitantes,CF4,3
79,Conditions Facilitantes,CF5,4
79,Conditions Facilitantes,CF6,3
79,Conditions Facilitantes,CF7,4
79,Conditions Facilitantes,CF8,2
79,Attente Face Effort,AFE1,3
79,Attente Face Effort,AFE2,2
79,Attente Face Effort,AFE4,4
79,Attente Face Effort,AFE5,4
79,Attente Face Performance,APF1,4
79,Attente Face Performance,APF2,3
79,Attente Face Performance,APF3,4
79,Attente Face Performance,APF4,3
79,Attente Face Performance,APF5,3
79,Attente Face Performance,APF6,3
79,Image Esperee ID Pro,IEIP1,4
79,Image Esperee ID Pro,IEIP2,3
79,Image Esperee ID Pro,IEIP3,3
79,Image Esperee ID Pro,IEIP4,3
79,Motivation,MOT1,3
79,Motivation,MOT2,3
79,Motivation,MOT3,4
79,Motivation,MOT4,3
79,Motivation,MOT5,3
79,Motivation,MOT6,4
79,Motivation,MOT7,3
79,Motivation,MOT8,4
79,Motivation,MOT9,3
79,Intention Adoption,INTU1,4
80,Leadership,LDS2,5
80,Leadership,LDS3,3
80,Leadership,LDS4,4
80,Leadership,LDS5,3
80,Leadership,LDS6,1
80,Normes Subjectives,NSUB1,5
80,Normes Subjectives,NSUB2,3
80,Normes Subjectives,NSUB3,3
80,Normes Subjectives,NSUB4,4
80,Normes Subjectives,NSUB5,3
80,Conditions Facilitantes,CF1,5
80,Conditions Facilitantes,CF2,3
80,Conditions Facilitantes,CF3,1
80,Conditions Facilitantes,CF4,5
80,Conditions Facilitantes,CF5,5
80,Conditions Facilitantes,CF6,5
80,Conditions Facilitantes,CF7,4
80,Conditions Facilitantes,CF8,3
80,Attente Face Effort,AFE1,4
80,Attente Face Effort,AFE2,3
80,Attente Face Effort,AFE4,4
80,Attente Face Effort,AFE5,2
80,Attente Face Performance,APF1,4
80,Attente Face Performance,APF2,4
80,Attente Face Performance,APF3,5
80,Attente Face Performance,APF4,4
80,Attente Face Performance,APF5,5
80,Attente Face Performance,APF6,4
80,Image Esperee ID Pro,IEIP1,5
80,Image Esperee ID Pro,IEIP2,5
80,Image Esperee ID Pro,IEIP3,5
80,Image Esperee ID Pro,IEIP4,3
80,Motivation,MOT1,4
80,Motivation,MOT2,4
80,Motivation,MOT3,4
80,Motivation,MOT4,4
80,Motivation,MOT5,4
80,Motivation,MOT6,5
80,Motivation,MOT7,5
80,Motivation,MOT8,5
80,Motivation,MOT9,5
80,Intention Adoption,INTU1,5
81,Leadership,LDS2,4
81,Leadership,LDS3,3
81,Leadership,LDS4,2
81,Leadership,LDS5,3
81,Leadership,LDS6,3
81,Normes Subjectives,NSUB1,3
81,Normes Subjectives,NSUB2,1
81,Normes Subjectives,NSUB3,1
81,Normes Subjectives,NSUB4,2
81,Normes Subjectives,NSUB5,1
81,Conditions Facilitantes,CF1,4
81,Conditions Facilitantes,CF2,4
81,Conditions Facilitantes,CF3,2
81,Conditions Facilitantes,CF4,4
81,Conditions Facilitantes,CF5,5
81,Conditions Facilitantes,CF6,5
81,Conditions Facilitantes,CF7,5
81,Conditions Facilitantes,CF8,3
81,Attente Face Effort,AFE1,4
81,Attente Face Effort,AFE2,1
81,Attente Face Effort,AFE4,3
81,Attente Face Effort,AFE5,4
81,Attente Face Performance,APF1,3
81,Attente Face Performance,APF2,4
81,Attente Face Performance,APF3,4
81,Attente Face Performance,APF4,5
81,Attente Face Performance,APF5,5
81,Attente Face Performance,APF6,5
81,Image Esperee ID Pro,IEIP1,5
81,Image Esperee ID Pro,IEIP2,1
81,Image Esperee ID Pro,IEIP3,3
81,Image Esperee ID Pro,IEIP4,5
81,Motivation,MOT1,5
81,Motivation,MOT2,4
81,Motivation,MOT3,5
81,Motivation,MOT4,3
81,Motivation,MOT5,5
81,Motivation,MOT6,5
81,Motivation,MOT7,5
81,Motivation,MOT8,5
81,Motivation,MOT9,5
81,Intention Adoption,INTU1,4
82,Leadership,LDS2,4
82,Leadership,LDS3,3
82,Leadership,LDS4,3
82,Leadership,LDS5,5
82,Leadership,LDS6,2
82,Normes Subjectives,NSUB1,3
82,Normes Subjectives,NSUB2,1
82,Normes Subjectives,NSUB3,1
82,Normes Subjectives,NSUB4,2
82,Normes Subjectives,NSUB5,5
82,Conditions Facilitantes,CF1,5
82,Conditions Facilitantes,CF2,3
82,Conditions Facilitantes,CF3,2
82,Conditions Facilitantes,CF4,5
82,Conditions Facilitantes,CF5,5
82,Conditions Facilitantes,CF6,5
82,Conditions Facilitantes,CF7,2
82,Conditions Facilitantes,CF8,4
82,Attente Face Effort,AFE1,3
82,Attente Face Effort,AFE2,3
82,Attente Face Effort,AFE4,3
82,Attente Face Effort,AFE5,5
82,Attente Face Performance,APF1,4
82,Attente Face Performance,APF2,4
82,Attente Face Performance,APF3,5
82,Attente Face Performance,APF4,5
82,Attente Face Performance,APF5,5
82,Attente Face Performance,APF6,5
82,Image Esperee ID Pro,IEIP1,4
82,Image Esperee ID Pro,IEIP2,5
82,Image Esperee ID Pro,IEIP3,5
82,Image Esperee ID Pro,IEIP4,3
82,Motivation,MOT1,5
82,Motivation,MOT2,4
82,Motivation,MOT3,5
82,Motivation,MOT4,3
82,Motivation,MOT5,5
82,Motivation,MOT6,5
82,Motivation,MOT7,5
82,Motivation,MOT8,5
82,Motivation,MOT9,5
82,Intention Adoption,INTU1,5
83,Leadership,LDS2,3
83,Leadership,LDS3,4
83,Leadership,LDS4,4
83,Leadership,LDS5,4
83,Leadership,LDS6,4
83,Normes Subjectives,NSUB1,5
83,Normes Subjectives,NSUB2,3
83,Normes Subjectives,NSUB3,2
83,Normes Subjectives,NSUB4,4
83,Normes Subjectives,NSUB5,4
83,Conditions Facilitantes,CF1,4
83,Conditions Facilitantes,CF2,3
83,Conditions Facilitantes,CF3,4
83,Conditions Facilitantes,CF4,4
83,Conditions Facilitantes,CF5,4
83,Conditions Facilitantes,CF6,3
83,Conditions Facilitantes,CF7,4
83,Conditions Facilitantes,CF8,3
83,Attente Face Effort,AFE1,3
83,Attente Face Effort,AFE2,3
83,Attente Face Effort,AFE4,4
83,Attente Face Effort,AFE5,4
83,Attente Face Performance,APF1,3
83,Attente Face Performance,APF2,3
83,Attente Face Performance,APF3,4
83,Attente Face Performance,APF4,4
83,Attente Face Performance,APF5,4
83,Attente Face Performance,APF6,3
83,Image Esperee ID Pro,IEIP1,4
83,Image Esperee ID Pro,IEIP2,4
83,Image Esperee ID Pro,IEIP3,3
83,Image Esperee ID Pro,IEIP4,3
83,Motivation,MOT1,3
83,Motivation,MOT2,3
83,Motivation,MOT3,4
83,Motivation,MOT4,2
83,Motivation,MOT5,3
83,Motivation,MOT6,5
83,Motivation,MOT7,4
83,Motivation,MOT8,5
83,Motivation,MOT9,4
83,Intention Adoption,INTU1,4
84,Leadership,LDS2,5
84,Leadership,LDS3,3
84,Leadership,LDS4,3
84,Leadership,LDS5,5
84,Leadership,LDS6,5
84,Normes Subjectives,NSUB1,5
84,Normes Subjectives,NSUB2,2
84,Normes Subjectives,NSUB3,3
84,Normes Subjectives,NSUB4,4
84,Normes Subjectives,NSUB5,5
84,Conditions Facilitantes,CF1,4
84,Conditions Facilitantes,CF2,4
84,Conditions Facilitantes,CF3,1
84,Conditions Facilitantes,CF4,5
84,Conditions Facilitantes,CF5,4
84,Conditions Facilitantes,CF6,5
84,Conditions Facilitantes,CF7,4
84,Conditions Facilitantes,CF8,2
84,Attente Face Effort,AFE1,3
84,Attente Face Effort,AFE2,3
84,Attente Face Effort,AFE4,5
84,Attente Face Effort,AFE5,4
84,Attente Face Performance,APF1,3
84,Attente Face Performance,APF2,3
84,Attente Face Performance,APF3,5
84,Attente Face Performance,APF4,5
84,Attente Face Performance,APF5,5
84,Attente Face Performance,APF6,3
84,Image Esperee ID Pro,IEIP1,5
84,Image Esperee ID Pro,IEIP2,5
84,Image Esperee ID Pro,IEIP3,4
84,Image Esperee ID Pro,IEIP4,4
84,Motivation,MOT1,4
84,Motivation,MOT2,5
84,Motivation,MOT3,4
84,Motivation,MOT4,3
84,Motivation,MOT5,4
84,Motivation,MOT6,5
84,Motivation,MOT7,4
84,Motivation,MOT8,5
84,Motivation,MOT9,5
84,Intention Adoption,INTU1,5
85,Leadership,LDS2,3
85,Leadership,LDS3,3
85,Leadership,LDS4,3
85,Leadership,LDS5,3
85,Leadership,LDS6,3
85,Normes Subjectives,NSUB1,3
85,Normes Subjectives,NSUB2,3
85,Normes Subjectives,NSUB3,1
85,Normes Subjectives,NSUB4,1
85,Normes Subjectives,NSUB5,3
85,Conditions Facilitantes,CF1,4
85,Conditions Facilitantes,CF2,2
85,Conditions Facilitantes,CF3,2
85,Conditions Facilitantes,CF4,4
85,Conditions Facilitantes,CF5,5
85,Conditions Facilitantes,CF6,3
85,Conditions Facilitantes,CF7,4
85,Conditions Facilitantes,CF8,4
85,Attente Face Effort,AFE1,4
85,Attente Face Effort,AFE2,2
85,Attente Face Effort,AFE4,5
85,Attente Face Effort,AFE5,2
85,Attente Face Performance,APF1,4
85,Attente Face Performance,APF2,3
85,Attente Face Performance,APF3,3
85,Attente Face Performance,APF4,5
85,Attente Face Performance,APF5,4
85,Attente Face Performance,APF6,3
85,Image Esperee ID Pro,IEIP1,4
85,Image Esperee ID Pro,IEIP2,5
85,Image Esperee ID Pro,IEIP3,4
85,Image Esperee ID Pro,IEIP4,1
85,Motivation,MOT1,3
85,Motivation,MOT2,4
85,Motivation,MOT3,4
85,Motivation,MOT4,3
85,Motivation,MOT5,4
85,Motivation,MOT6,5
85,Motivation,MOT7,3
85,Motivation,MOT8,4
85,Motivation,MOT9,5
85,Intention Adoption,INTU1,4
86,Leadership,LDS2,5
86,Leadership,LDS3,3
86,Leadership,LDS4,4
86,Leadership,LDS5,5
86,Leadership,LDS6,1
86,Normes Subjectives,NSUB1,4
86,Normes Subjectives,NSUB2,3
86,Normes Subjectives,NSUB3,3
86,Normes Subjectives,NSUB4,1
86,Normes Subjectives,NSUB5,3
86,Conditions Facilitantes,CF1,4
86,Conditions Facilitantes,CF2,4
86,Conditions Facilitantes,CF3,1
86,Conditions Facilitantes,CF4,5
86,Conditions Facilitantes,CF5,4
86,Conditions Facilitantes,CF6,3
86,Conditions Facilitantes,CF7,5
86,Conditions Facilitantes,CF8,4
86,Attente Face Effort,AFE1,3
86,Attente Face Effort,AFE2,2
86,Attente Face Effort,AFE4,5
86,Attente Face Effort,AFE5,1
86,Attente Face Performance,APF1,3
86,Attente Face Performance,APF2,3
86,Attente Face Performance,APF3,5
86,Attente Face Performance,APF4,3
86,Attente Face Performance,APF5,5
86,Attente Face Performance,APF6,3
86,Image Esperee ID Pro,IEIP1,4
86,Image Esperee ID Pro,IEIP2,4
86,Image Esperee ID Pro,IEIP3,3
86,Image Esperee ID Pro,IEIP4,1
86,Motivation,MOT1,3
86,Motivation,MOT2,4
86,Motivation,MOT3,5
86,Motivation,MOT4,3
86,Motivation,MOT5,4
86,Motivation,MOT6,5
86,Motivation,MOT7,5
86,Motivation,MOT8,5
86,Motivation,MOT9,4
86,Intention Adoption,INTU1,4
87,Leadership,LDS2,5
87,Leadership,LDS3,3
87,Leadership,LDS4,2
87,Leadership,LDS5,5
87,Leadership,LDS6,4
87,Normes Subjectives,NSUB1,3
87,Normes Subjectives,NSUB2,3
87,Normes Subjectives,NSUB3,4
87,Normes Subjectives,NSUB4,5
87,Normes Subjectives,NSUB5,5
87,Conditions Facilitantes,CF1,5
87,Conditions Facilitantes,CF2,4
87,Conditions Facilitantes,CF3,1
87,Conditions Facilitantes,CF4,5
87,Conditions Facilitantes,CF5,4
87,Conditions Facilitantes,CF6,5
87,Conditions Facilitantes,CF7,4
87,Conditions Facilitantes,CF8,2
87,Attente Face Effort,AFE1,4
87,Attente Face Effort,AFE2,3
87,Attente Face Effort,AFE4,5
87,Attente Face Effort,AFE5,4
87,Attente Face Performance,APF1,3
87,Attente Face Performance,APF2,3
87,Attente Face Performance,APF3,5
87,Attente Face Performance,APF4,5
87,Attente Face Performance,APF5,5
87,Attente Face Performance,APF6,3
87,Image Esperee ID Pro,IEIP1,5
87,Image Esperee ID Pro,IEIP2,5
87,Image Esperee ID Pro,IEIP3,3
87,Image Esperee ID Pro,IEIP4,1
87,Motivation,MOT1,4
87,Motivation,MOT2,5
87,Motivation,MOT3,5
87,Motivation,MOT4,3
87,Motivation,MOT5,5
87,Motivation,MOT6,5
87,Motivation,MOT7,5
87,Motivation,MOT8,5
87,Motivation,MOT9,5
87,Intention Adoption,INTU1,4
88,Leadership,LDS2,4
